customer_id,signup_date,acquisition_channel,acquisition_cost,age,gender,country,state,city,customer_segment,email_verified,phone_verified
CU_008045,2024-11-26,affiliate,84.19,25,F,US,RI,Port Lynnchester,casual,True,True
CU_008046,2024-03-22,social_media,52.81,29,M,CO,KS,Villaport,casual,False,True
CU_008047,2024-10-04,organic,0.0,26,O,ZW,NJ,Padillaburgh,regular,True,True
CU_008048,2024-07-27,social_media,54.54,36,M,UA,ID,Solisside,whale,True,True
CU_008049,2024-07-16,social_media,22.48,36,F,JM,DC,Foxstad,casual,True,True
CU_008050,2024-07-11,affiliate,44.5,29,O,CI,NM,Leefort,casual,True,True
CU_008051,2024-11-05,affiliate,71.62,26,M,TM,VA,North Lisatown,casual,False,True
CU_008052,2024-09-27,affiliate,57.63,39,O,CO,SD,Liton,regular,True,True
CU_008053,2024-10-25,affiliate,85.36,25,M,GD,WY,Melissaberg,casual,True,True
CU_008054,2024-09-16,social_media,31.53,33,M,AG,ID,Mooreberg,regular,True,True
CU_008055,2024-11-29,organic,0.0,39,M,CM,WI,Danashire,casual,True,True
CU_008056,2024-11-02,affiliate,78.46,22,F,BB,SC,Rachelfurt,casual,False,True
CU_008057,2024-01-18,paid_search,66.67,18,F,DO,GU,Lisaview,whale,True,True
CU_008058,2024-03-27,organic,0.0,38,O,NI,UT,East Austin,regular,True,True
CU_008059,2024-12-11,social_media,31.64,22,O,MX,MA,Russellbury,casual,False,False
CU_008060,2024-09-22,social_media,61.95,24,O,UY,IL,Benjaminberg,regular,True,False
CU_008061,2024-01-02,affiliate,59.67,26,O,JO,ID,South David,casual,True,False
CU_008062,2024-12-26,social_media,27.08,26,F,GY,TX,West Alexiston,casual,True,True
CU_008063,2024-06-19,paid_search,100.54,42,F,BA,NM,Lawrencehaven,casual,True,False
CU_008064,2024-04-17,paid_search,78.88,32,M,JM,CA,Patriciaton,regular,True,True
CU_008065,2024-12-31,organic,0.0,37,O,CV,FM,Allisonborough,casual,True,True
CU_008066,2024-08-01,paid_search,44.35,30,M,GB,MI,South Joshuatown,whale,True,True
CU_008067,2024-10-27,paid_search,43.75,43,M,PS,WA,Lake Michelle,casual,True,True
CU_008068,2024-06-01,affiliate,61.15,48,O,ER,NY,Port Breannashire,casual,False,True
CU_008069,2024-09-06,paid_search,59.02,20,O,UZ,WY,Johnsonview,whale,True,True
CU_008070,2024-03-01,social_media,39.9,22,M,IR,AL,Sarahborough,casual,True,True
CU_008071,2024-08-29,social_media,21.85,39,M,BT,AK,South Toddside,regular,True,True
CU_008072,2024-04-26,paid_search,27.79,27,F,EC,IA,Jacquelinebury,regular,True,True
CU_008073,2024-06-07,affiliate,52.21,30,M,CO,WV,Wellsbury,casual,True,True
CU_008074,2024-02-06,paid_search,44.51,27,M,RW,NE,Matthewmouth,casual,True,True
CU_008075,2024-03-12,social_media,31.69,37,O,MY,CA,Martinezstad,casual,True,False
CU_008076,2024-09-29,paid_search,59.47,35,M,PY,IN,Lukeside,whale,True,True
CU_008077,2024-05-13,affiliate,39.43,18,F,CD,LA,Paceburgh,casual,True,True
CU_008078,2024-10-10,paid_search,62.42,35,O,MW,MT,Rodriguezbury,casual,True,True
CU_008079,2024-01-22,paid_search,38.69,44,M,TT,IL,New Joseph,casual,True,True
CU_008080,2024-04-02,paid_search,54.46,27,F,PL,VT,Port Dominicland,regular,False,True
CU_008081,2024-04-09,social_media,25.79,37,M,LY,AR,East Nicolebury,casual,True,False
CU_008082,2024-03-31,social_media,19.58,49,O,ZW,IA,South Ericside,casual,False,True
CU_008083,2024-11-01,social_media,21.01,39,F,VA,SD,Williamport,casual,True,True
CU_008084,2024-12-26,affiliate,49.56,32,F,PE,NJ,East Janet,casual,True,False
CU_008085,2024-03-21,affiliate,44.16,28,F,TM,CA,New Michelle,casual,True,True
CU_008086,2024-10-09,paid_search,34.54,32,M,BD,IN,Ellisonville,whale,True,False
CU_008087,2024-06-28,paid_search,57.1,32,F,CY,NV,Carolshire,casual,True,False
CU_008088,2024-12-29,affiliate,37.23,31,M,MC,WY,Leslieland,casual,True,False
CU_008089,2024-10-22,paid_search,59.96,37,F,JO,AS,North Kristine,casual,True,False
CU_008090,2024-07-04,social_media,51.39,20,F,BT,MT,East Arthur,regular,True,True
CU_008091,2024-03-05,organic,0.0,31,M,MA,MO,Carlyton,casual,True,True
CU_008092,2024-01-29,paid_search,107.59,23,M,AD,VT,Maryborough,casual,True,True
CU_008093,2024-06-07,paid_search,43.28,34,F,MX,KS,South Joseph,casual,True,True
CU_008094,2024-07-31,social_media,24.97,39,M,ID,IL,Lake Kimberly,regular,True,True
CU_008095,2024-12-04,affiliate,141.84,41,F,NL,OR,West Dylantown,casual,True,True
CU_008096,2024-11-05,organic,0.0,24,M,ZM,AR,Sotoburgh,whale,True,False
CU_008097,2024-01-10,paid_search,50.21,21,O,PA,MO,West Eric,casual,True,True
CU_008098,2024-12-15,paid_search,48.04,29,M,SE,AR,Dorseymouth,whale,True,True
CU_008099,2024-05-03,affiliate,70.91,29,F,SV,NJ,North Carolynborough,regular,True,False
CU_008100,2024-01-10,affiliate,43.66,26,O,ET,ND,Jefferytown,casual,False,True
CU_008101,2024-07-03,paid_search,68.49,31,O,BD,OR,North Elizabethborough,casual,False,True
CU_008102,2024-05-27,paid_search,49.09,32,O,ZW,DC,Wyattchester,casual,True,True
CU_008103,2024-11-02,organic,0.0,26,M,KH,NJ,Dyerport,casual,True,True
CU_008104,2024-02-18,affiliate,56.99,19,O,NA,MN,Martinezburgh,regular,True,False
CU_008105,2024-01-04,organic,0.0,25,F,TG,TN,Tamaratown,casual,True,False
CU_008106,2024-02-27,organic,0.0,37,F,GY,LA,Lindaborough,casual,True,True
CU_008107,2024-06-24,affiliate,58.54,29,O,GN,HI,Loristad,casual,False,True
CU_008108,2024-08-24,paid_search,53.23,28,M,CF,WY,Foleyhaven,casual,True,True
CU_008109,2024-07-19,social_media,46.43,46,O,JM,GU,West Kennethchester,whale,True,True
CU_008110,2024-05-25,social_media,63.34,28,O,LK,ID,Davidmouth,casual,True,True
CU_008111,2024-11-21,affiliate,90.42,35,F,SA,IL,Teresaland,casual,True,True
CU_008112,2024-03-13,paid_search,71.15,38,O,SG,MN,Port Jessicafort,casual,False,True
CU_008113,2024-01-16,organic,0.0,43,M,MY,OK,Howardshire,regular,True,True
CU_008114,2024-04-26,social_media,25.97,26,F,ML,PW,Murphychester,casual,True,True
CU_008115,2024-03-14,paid_search,85.01,20,O,AL,AZ,Lake Jeffery,regular,True,True
CU_008116,2024-10-25,affiliate,136.18,33,F,CH,MD,East Ashley,casual,True,False
CU_008117,2024-07-05,affiliate,71.19,39,O,MY,WA,Zacharyberg,casual,False,True
CU_008118,2024-11-17,affiliate,55.37,22,F,BT,AL,East Tara,casual,True,True
CU_008119,2024-08-28,organic,0.0,29,M,CN,MD,Lake Josephstad,casual,False,True
CU_008120,2024-05-10,affiliate,43.88,35,M,QA,PW,Maryborough,casual,True,True
CU_008121,2024-11-18,paid_search,45.85,33,O,PH,SD,East Todd,casual,True,True
CU_008122,2024-03-22,organic,0.0,24,F,NG,AZ,Chadberg,whale,True,True
CU_008123,2024-02-29,social_media,26.27,31,F,NP,ME,North Jackson,casual,True,True
CU_008124,2024-04-11,affiliate,63.96,27,M,PW,AZ,East Kristyberg,regular,True,False
CU_008125,2024-01-07,paid_search,36.22,37,F,EE,OR,North Allen,casual,True,False
CU_008126,2024-12-04,paid_search,55.87,30,O,FR,MN,West Patricia,casual,True,True
CU_008127,2024-04-05,affiliate,96.92,30,F,SV,ID,East Catherine,regular,True,True
CU_008128,2024-07-08,social_media,18.99,38,F,MN,AZ,Lake Veronicaport,casual,True,False
CU_008129,2024-11-10,affiliate,44.86,30,F,TN,MO,New Jorge,whale,True,True
CU_008130,2024-08-16,social_media,19.82,33,O,PK,AS,Rhodesshire,regular,True,True
CU_008131,2024-02-22,paid_search,39.68,23,O,LS,ID,New Taylorborough,casual,True,True
CU_008132,2024-11-29,affiliate,76.57,43,M,KM,TN,Karenfurt,regular,True,True
CU_008133,2024-07-14,affiliate,48.25,29,F,PK,TX,North Stephaniemouth,casual,True,False
CU_008134,2024-07-11,organic,0.0,21,F,SD,FL,Kevinchester,casual,True,False
CU_008135,2024-07-14,affiliate,60.76,28,O,MX,MS,Gwendolynbury,casual,True,True
CU_008136,2024-12-14,affiliate,51.17,43,F,NR,TX,Lake Tammyport,casual,True,False
CU_008137,2024-10-20,organic,0.0,25,O,GE,NC,Wagnerstad,casual,True,True
CU_008138,2024-01-08,paid_search,88.86,38,M,ZA,AK,Matthewburgh,whale,True,True
CU_008139,2024-03-14,paid_search,67.26,29,M,LT,WY,Martinfort,whale,True,True
CU_008140,2024-03-19,paid_search,44.04,44,M,ER,MS,Cunninghamberg,regular,True,False
CU_008141,2024-12-10,paid_search,86.01,28,F,GE,AS,West Seth,casual,True,True
CU_008142,2024-10-01,affiliate,69.16,37,O,DJ,NM,Lake Sonia,regular,True,True
CU_008143,2024-06-27,paid_search,50.74,31,O,VC,GU,Weeksburgh,whale,True,False
CU_008144,2024-06-22,affiliate,65.54,33,F,PY,AR,Taylorborough,regular,True,True
CU_008145,2024-12-09,paid_search,76.36,18,M,GQ,TX,West Dana,casual,True,True
CU_008146,2024-01-10,social_media,20.57,29,F,NR,MT,Garciastad,whale,True,True
CU_008147,2024-03-13,social_media,54.55,23,O,BZ,ME,Millerton,whale,False,True
CU_008148,2024-01-09,affiliate,73.66,34,M,MT,VI,Jacksonside,casual,True,True
CU_008149,2024-06-30,paid_search,78.04,52,F,MV,WV,Benderburgh,regular,True,True
CU_008150,2024-01-13,social_media,52.5,41,M,IR,KS,Pamelabury,casual,False,True
CU_008151,2024-08-20,paid_search,77.74,35,O,KZ,WY,Christopherchester,regular,True,True
CU_008152,2024-12-20,paid_search,76.62,44,F,VU,VT,Robertland,regular,True,True
CU_008153,2024-06-10,paid_search,65.15,21,M,GT,TN,Joshuaside,regular,True,True
CU_008154,2024-07-28,affiliate,59.79,28,M,SR,IN,Port Craig,regular,True,True
CU_008155,2024-04-26,paid_search,41.68,25,O,HU,ND,North Randallborough,casual,False,True
CU_008156,2024-10-19,affiliate,59.14,28,F,IQ,NJ,Richardsberg,casual,True,True
CU_008157,2024-02-25,organic,0.0,33,F,KH,MP,South Tammy,whale,True,True
CU_008158,2024-04-07,affiliate,35.59,18,O,UY,WY,Lake Tara,casual,True,True
CU_008159,2024-10-22,organic,0.0,29,O,TG,AS,North Kimberlyburgh,whale,True,False
CU_008160,2024-10-07,affiliate,45.42,27,F,DJ,AS,North Paulville,regular,True,True
CU_008161,2024-11-17,affiliate,30.73,29,M,SC,WV,Henrytown,casual,True,True
CU_008162,2024-05-01,organic,0.0,48,F,YE,FL,New Cory,casual,True,True
CU_008163,2024-12-04,paid_search,35.68,40,M,CZ,IL,East Johnfurt,regular,True,False
CU_008164,2024-09-26,paid_search,72.82,38,M,DZ,WV,Lake Carl,regular,True,False
CU_008165,2024-09-03,paid_search,89.18,45,O,AF,OR,North Gary,whale,True,True
CU_008166,2024-02-03,social_media,28.93,40,F,BD,HI,North Andrea,casual,True,False
CU_008167,2024-01-13,affiliate,57.46,23,O,NP,NJ,North Martha,regular,True,False
CU_008168,2024-04-27,paid_search,65.77,31,F,EG,RI,Cassandrabury,casual,True,True
CU_008169,2024-06-27,affiliate,89.56,29,F,BZ,TN,Tuckermouth,whale,True,False
CU_008170,2024-04-09,social_media,14.67,32,F,MZ,MH,North Hollyville,regular,True,True
CU_008171,2024-03-31,affiliate,53.86,39,O,TD,OR,South Nicholasmouth,casual,True,True
CU_008172,2024-11-27,affiliate,79.65,21,M,GH,GU,West Melissa,regular,True,True
CU_008173,2024-06-01,social_media,34.73,43,O,SM,IA,Vickiehaven,whale,True,False
CU_008174,2024-07-26,paid_search,50.4,30,O,RO,DE,Robinmouth,casual,True,True
CU_008175,2024-12-13,paid_search,66.51,31,M,JM,VA,Torresville,regular,True,True
CU_008176,2024-12-09,paid_search,32.12,26,F,CI,NH,Lake Hannahmouth,casual,True,True
CU_008177,2024-09-26,paid_search,74.7,31,F,AG,DC,Taylorburgh,regular,True,True
CU_008178,2024-01-18,paid_search,105.49,29,F,AU,PR,Brianbury,casual,True,False
CU_008179,2024-04-13,affiliate,42.9,36,O,KM,VA,Port Mollyborough,casual,True,True
CU_008180,2024-08-19,social_media,60.87,33,O,JM,SC,East Maryburgh,casual,True,True
CU_008181,2024-01-04,affiliate,39.05,31,M,CG,MS,North Nicholasborough,casual,True,False
CU_008182,2024-09-25,affiliate,77.31,22,O,EE,KS,New Jesusstad,casual,True,True
CU_008183,2024-05-26,organic,0.0,27,F,ER,VT,Cruzstad,whale,True,True
CU_008184,2024-09-01,social_media,28.23,26,F,CY,SD,East Christopherville,regular,True,True
CU_008185,2024-04-29,affiliate,102.95,35,M,BZ,NE,Elliottport,casual,False,True
CU_008186,2024-09-06,social_media,56.99,32,M,DM,NC,East Pamela,casual,True,True
CU_008187,2024-04-16,affiliate,66.93,44,O,SA,TX,North Karaland,casual,True,True
CU_008188,2024-03-30,affiliate,39.04,41,M,MZ,NV,North Lindamouth,whale,True,True
CU_008189,2024-05-05,affiliate,52.23,45,O,SZ,ND,Doyletown,casual,True,True
CU_008190,2024-07-25,affiliate,36.54,30,F,EE,MD,West Jacobfurt,casual,True,True
CU_008191,2024-03-22,organic,0.0,27,F,IE,WV,South Scott,casual,False,True
CU_008192,2024-09-28,social_media,24.57,29,O,AM,GA,North Christina,casual,True,True
CU_008193,2024-08-01,paid_search,42.58,23,O,KG,CO,Jenningsmouth,casual,True,True
CU_008194,2024-11-08,affiliate,88.4,44,O,GE,SD,West Soniatown,casual,True,True
CU_008195,2024-04-24,social_media,70.43,19,O,ML,WY,North Charlene,regular,False,False
CU_008196,2024-04-04,organic,0.0,49,F,IT,WI,North Elizabethtown,regular,True,True
CU_008197,2024-05-20,paid_search,50.34,28,O,PE,MD,Aaronview,casual,True,False
CU_008198,2024-08-03,affiliate,91.66,23,M,SC,MD,New Kelly,casual,False,False
CU_008199,2024-01-22,affiliate,74.18,33,O,RW,NV,East Kimberlyhaven,casual,True,False
CU_008200,2024-02-13,affiliate,72.97,36,O,ID,NE,Bishopton,casual,True,False
CU_008201,2024-03-22,organic,0.0,24,M,ES,AL,North Debra,casual,False,False
CU_008202,2024-07-18,social_media,24.92,18,O,MX,KY,Mariahmouth,casual,True,True
CU_008203,2024-01-20,paid_search,77.95,23,M,SE,IN,Marktown,regular,True,True
CU_008204,2024-01-01,affiliate,52.15,33,M,BS,NM,South Gary,casual,True,True
CU_008205,2024-08-02,paid_search,38.62,39,F,BA,PA,Sanchezberg,casual,True,True
CU_008206,2024-04-19,affiliate,99.34,42,O,SY,HI,North Melanieside,casual,True,True
CU_008207,2024-04-23,paid_search,59.94,24,F,GW,DC,West Danielburgh,casual,True,True
CU_008208,2024-12-26,paid_search,64.92,31,O,BI,GU,West Anthony,whale,False,True
CU_008209,2024-11-23,affiliate,33.28,31,O,FJ,PR,Fergusonland,regular,True,True
CU_008210,2024-08-06,organic,0.0,32,F,VN,PA,West Anthonyport,regular,True,True
CU_008211,2024-12-23,social_media,34.19,33,O,BB,MO,Calebfort,casual,True,False
CU_008212,2024-07-26,paid_search,72.63,27,M,DZ,VT,Melissafort,casual,True,False
CU_008213,2024-07-09,paid_search,40.11,27,O,BO,VA,South Brandonfurt,regular,True,True
CU_008214,2024-09-03,affiliate,79.13,33,O,IR,ND,Sheilamouth,casual,True,True
CU_008215,2024-11-08,social_media,25.0,44,M,TN,NE,Craneland,casual,True,True
CU_008216,2024-12-14,social_media,52.91,21,O,DK,MH,Mariamouth,regular,True,True
CU_008217,2024-10-04,social_media,64.08,37,M,LK,TN,West Cynthiaside,casual,True,False
CU_008218,2024-07-12,paid_search,23.93,37,F,LA,CO,New Toni,casual,True,True
CU_008219,2024-07-18,paid_search,42.79,28,M,SK,DE,North Coryview,whale,False,False
CU_008220,2024-03-29,paid_search,81.12,30,O,LT,UT,Porterfurt,casual,True,False
CU_008221,2024-07-22,affiliate,105.91,27,M,PL,NV,Barrerashire,casual,True,True
CU_008222,2024-03-23,affiliate,53.1,22,O,LU,DC,Annetown,regular,False,False
CU_008223,2024-01-16,affiliate,57.72,35,M,BY,NJ,New Ericville,casual,True,True
CU_008224,2024-10-08,paid_search,88.72,43,F,PG,NE,Markfort,casual,True,False
CU_008225,2024-01-08,affiliate,88.32,28,M,PT,WV,East Nicoleborough,regular,True,True
CU_008226,2024-01-02,affiliate,123.51,33,O,TH,AL,Janestad,casual,True,True
CU_008227,2024-04-15,paid_search,59.1,41,O,GT,ME,Wagnerburgh,casual,True,True
CU_008228,2024-08-29,affiliate,100.4,34,M,OM,NH,West Michelle,casual,True,True
CU_008229,2024-07-25,affiliate,57.56,42,F,ZA,FL,New Samanthashire,casual,True,True
CU_008230,2024-04-18,paid_search,71.59,43,M,BA,UT,New Joseph,casual,True,True
CU_008231,2024-12-08,paid_search,50.92,43,F,TM,OH,Bowersstad,casual,True,False
CU_008232,2024-06-21,affiliate,108.01,41,O,KN,NY,Thompsonmouth,casual,True,False
CU_008233,2024-05-25,paid_search,38.4,39,M,DO,RI,East Courtney,casual,True,False
CU_008234,2024-07-13,affiliate,91.39,31,O,LU,UT,Snowtown,casual,False,True
CU_008235,2024-04-09,paid_search,87.24,22,F,DK,UT,Anthonybury,casual,True,True
CU_008236,2024-05-30,paid_search,43.65,26,O,TR,NY,Wadeborough,regular,True,True
CU_008237,2024-09-18,social_media,16.83,39,O,LC,PA,Katieport,casual,False,False
CU_008238,2024-11-13,social_media,47.98,18,F,SN,LA,Derekmouth,casual,True,True
CU_008239,2024-07-20,organic,0.0,33,M,HU,OR,West Jennifer,regular,True,True
CU_008240,2024-04-02,affiliate,60.96,33,M,MX,WY,Davidbury,casual,False,True
CU_008241,2024-11-18,affiliate,66.52,24,F,UY,CA,Stanleyfurt,casual,True,True
CU_008242,2024-01-26,affiliate,90.58,33,O,DM,WY,South John,regular,True,True
CU_008243,2024-08-26,paid_search,77.64,24,M,GR,MP,Port Larry,regular,True,True
CU_008244,2024-01-11,paid_search,54.75,23,F,AD,MS,North Melissa,casual,True,True
CU_008245,2024-02-23,paid_search,44.19,39,M,NG,NE,East Joseph,casual,False,False
CU_008246,2024-08-18,paid_search,84.17,23,M,BH,DE,Hayleyberg,regular,True,False
CU_008247,2024-04-16,paid_search,89.99,33,O,BW,MN,Norrisview,casual,True,True
CU_008248,2024-02-05,affiliate,62.73,28,M,FM,MA,Port Robert,regular,True,False
CU_008249,2024-06-14,organic,0.0,27,F,MZ,GA,Whiteborough,casual,True,True
CU_008250,2024-11-01,affiliate,26.07,26,M,FI,MN,Johnsonview,casual,True,True
CU_008251,2024-10-12,paid_search,77.16,26,M,IQ,MN,Laurenville,casual,True,True
CU_008252,2024-08-02,paid_search,63.57,33,M,SZ,PW,Jamesport,casual,True,True
CU_008253,2024-12-14,affiliate,82.58,20,M,CY,CO,North Tannerview,casual,True,True
CU_008254,2024-09-05,affiliate,90.45,34,F,TR,KS,Victoriamouth,casual,True,False
CU_008255,2024-12-02,affiliate,69.9,19,M,QA,SD,Garrettland,casual,True,True
CU_008256,2024-11-03,affiliate,51.97,29,M,ZM,OH,Haydenport,whale,True,True
CU_008257,2024-06-17,social_media,49.44,23,M,MT,IA,West Charlesville,casual,True,True
CU_008258,2024-11-05,organic,0.0,26,F,CM,PW,Nelsonfort,whale,True,True
CU_008259,2024-03-24,social_media,40.95,26,O,BA,RI,West Donna,casual,True,True
CU_008260,2024-10-13,affiliate,106.66,37,F,JO,HI,Thompsonmouth,casual,True,True
CU_008261,2024-10-19,affiliate,41.99,38,O,ZA,IL,Jasonhaven,regular,True,True
CU_008262,2024-10-06,paid_search,76.03,29,O,SA,MN,West Johntown,casual,False,True
CU_008263,2024-01-05,affiliate,73.17,30,F,BH,NH,Lisaview,casual,True,False
CU_008264,2024-06-01,organic,0.0,32,M,MN,SD,Port Allisonview,regular,True,True
CU_008265,2024-10-26,paid_search,36.55,35,O,QA,FM,Lake Rachael,regular,True,True
CU_008266,2024-05-24,paid_search,66.17,37,F,BE,MA,Hessside,casual,True,True
CU_008267,2024-03-11,organic,0.0,28,F,DO,KS,Jodyland,casual,True,True
CU_008268,2024-03-18,paid_search,55.93,29,M,AR,VA,East Johnport,regular,True,True
CU_008269,2024-11-28,paid_search,38.94,23,M,GY,WA,Nicholsfurt,whale,True,False
CU_008270,2024-11-10,affiliate,40.24,32,F,DO,ME,Lake Brandon,whale,True,True
CU_008271,2024-08-17,affiliate,100.7,27,M,ZW,CA,Crystaltown,whale,True,True
CU_008272,2024-11-02,affiliate,60.19,24,M,NO,MT,Wilsontown,casual,True,True
CU_008273,2024-09-30,social_media,35.2,44,O,MT,AS,Allenmouth,whale,True,True
CU_008274,2024-04-07,paid_search,72.88,27,M,KR,PA,Port Dylanland,casual,True,True
CU_008275,2024-03-29,organic,0.0,44,F,SI,PW,Harperton,casual,True,False
CU_008276,2024-11-09,social_media,70.01,23,F,MV,MA,South Chrisview,casual,True,True
CU_008277,2024-12-12,paid_search,96.77,24,M,OM,CO,Bonnieville,casual,True,True
CU_008278,2024-09-03,affiliate,37.71,26,F,CD,MH,West Aaron,casual,True,True
CU_008279,2024-09-27,affiliate,61.86,31,M,ZA,ID,South Bradleyview,regular,True,False
CU_008280,2024-07-19,organic,0.0,28,M,PS,AR,South Frederick,regular,True,True
CU_008281,2024-01-06,paid_search,67.04,26,F,VN,ND,Mccormickhaven,casual,True,True
CU_008282,2024-11-10,paid_search,53.53,30,O,GT,SC,North Sara,regular,True,True
CU_008283,2024-05-21,social_media,37.66,18,F,BH,OH,Onealview,casual,True,True
CU_008284,2024-05-07,affiliate,126.52,24,O,AE,UT,Donaldton,casual,True,True
CU_008285,2024-02-25,social_media,38.75,23,M,PL,RI,Hinesmouth,casual,False,True
CU_008286,2024-02-09,social_media,54.56,21,O,SD,FM,Frankton,casual,True,True
CU_008287,2024-09-16,affiliate,31.98,29,M,KH,CA,Christopherview,regular,True,True
CU_008288,2024-01-10,affiliate,76.72,42,F,CR,KS,Smithfort,casual,True,True
CU_008289,2024-07-23,social_media,40.27,29,O,GR,MP,Jacksonside,casual,True,False
CU_008290,2024-11-03,affiliate,38.98,32,M,NO,CA,Bethburgh,casual,True,True
CU_008291,2024-06-02,organic,0.0,32,M,SI,VT,Jodiview,whale,False,False
CU_008292,2024-03-03,paid_search,95.36,18,F,PH,MD,Terryborough,casual,True,True
CU_008293,2024-03-15,paid_search,58.94,36,M,GB,MH,Parkhaven,regular,True,True
CU_008294,2024-08-17,affiliate,110.97,36,O,DO,OR,North Matthew,regular,True,True
CU_008295,2024-05-03,social_media,31.85,18,F,SB,NJ,Kellerside,casual,False,True
CU_008296,2024-03-20,social_media,19.02,27,F,GE,MS,Hamiltonfort,regular,True,True
CU_008297,2024-07-12,paid_search,43.16,35,O,KR,VA,North Miguelborough,casual,True,True
CU_008298,2024-10-21,affiliate,125.49,29,F,UY,KY,West Adamview,casual,True,True
CU_008299,2024-02-03,affiliate,26.1,34,F,GT,OK,East Matthewchester,casual,True,True
CU_008300,2024-09-06,organic,0.0,44,M,SZ,AK,New Michael,whale,True,True
CU_008301,2024-07-07,affiliate,78.56,30,O,TG,SC,Montgomeryfurt,whale,False,True
CU_008302,2024-07-04,organic,0.0,37,F,NO,VT,Port Christinaborough,regular,True,True
CU_008303,2024-12-03,organic,0.0,22,M,MK,ME,Solomonfurt,whale,True,False
CU_008304,2024-05-23,affiliate,85.21,29,O,AM,PW,Murphyland,casual,True,True
CU_008305,2024-12-11,social_media,24.45,48,O,DO,CO,North Vincentberg,casual,True,True
CU_008306,2024-09-18,affiliate,76.25,42,F,MW,GA,South Lance,whale,True,False
CU_008307,2024-04-18,affiliate,73.51,27,F,TD,LA,New Andrewberg,regular,True,True
CU_008308,2024-08-08,organic,0.0,37,M,IT,MI,Brucestad,casual,True,True
